SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
002714.SZ,002714,牧原股份,10182022,通用,2015-03-31 00:00:00,一季报,2015一季报,058001001,2015-04-27 00:00:00,2016-04-20 00:00:00,CNY,482696574.7,,,,,,,,,,0.0,,,38548102.12,0.0,0.0,521244676.82,301546583.42,,,,,,46969386.06,978434.9,48131516.24,0.0,0.0,397625920.62,0.0,0.0,123618756.2,180000000.0,248547.94,47500.0,,,,0.0,0.0,180296047.94,387838997.04,90000000.0,,,,,0.0,0.0,477838997.04,0.0,0.0,-297542949.1,,,700000000.0,,104207.88,0.0,0.0,700104207.88,450000000.0,26811298.63,,,4000000.0,0.0,0.0,0.0,480811298.63,0.0,0.0,219292909.25,,0.0,0.0,45368716.35,305944642.49,,0.0,351313358.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0784686747,,,,,,,,,,,,,148.9981884661,,,11.7905527312,-24.1010302187,,,,,,0.0264483651,-32.5234793744,323.5874916331,,,-13.005427206,,,1243.8011335023,,,,,,,,,,124.8169856232,,,,,,,,176.9869037091,,,-72.4754586842,,,140.4671934043,,4471.7843088222,,,-27.6749325493,5.1623004837,-9.1121182675,,,24.1815905412,,,,4.3811477829,,,-56.7781809454,,,,-86.8134204704,79.723384138,,,-31.688714447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2014-12-31 00:00:00,年报,2014年报,058001001,2015-04-27 00:00:00,2016-02-25 00:00:00,CNY,2605051171.12,,,,,,,,,,0.0,,,105343082.3,0.0,0.0,2710394253.42,1996482297.87,,,,,,174230446.73,4689841.48,79607160.47,0.0,0.0,2255009746.55,0.0,0.0,455384506.87,713000000.0,1238427.4,460482.18,,,,0.0,0.0,714698909.58,734803603.52,849000000.0,,,,,0.0,0.0,1583803603.52,0.0,0.0,-869104693.94,676894340.0,,1565706000.0,,2609602.02,0.0,0.0,2245209942.02,1524410000.0,163477447.0,,,7888514.36,0.0,0.0,0.0,1695775961.36,0.0,0.0,549433980.66,,0.0,0.0,135713793.59,170230848.9,,0.0,305944642.49,80198054.82,-4239.64,148080721.52,148080721.52,,5268748.66,,,,,1284939.27,,,105192326.4,-1989700.31,,,,,-14711973.91,-12911259.74,144976889.8,,0.0,0.0,455384506.87,,,,0.0,305944642.49,170230848.9,,,,,135713793.59,28.1711003865,,,,,,,,,,,,,68.4778774426,,,29.3740737128,12.7324417094,,,,,,25.5811532031,139.3482757916,27.4659520142,,,14.2272043939,,,276.7820677949,,,-20.1924184127,,,,,,123766.6641490054,11.8355093343,,,,,,,,138.7125714305,,,-31.106404313,,,-20.7277606197,,160.2825849212,,,13.6180853245,20.9062356244,-4.8779311762,,,2.4089429332,,,,17.7308534298,,,2.5601157193,,,,2247.4411905901,-3.5795910658,,,79.723384138,-73.6042546909,38.141760775,-3.8269616405,-3.8269616405,,15.6798450841,,,,,1522.4976305364,,,38.8735212691,-1967.9528880558,,,,,97.144962506,47.7485674269,18.069059628,,,,276.7820677949,,,,,79.723384138,-3.5795910658,,,,,2247.4411905901,标准无保留意见,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2014-09-30 00:00:00,三季报,2014三季报,058001001,2014-10-25 00:00:00,2015-10-24 00:00:00,CNY,1757040068.16,,,,,,,,,,0.0,,,48645109.14,0.0,0.0,1805685177.3,1522338592.31,,,,,,128235221.57,2753355.94,22865285.45,0.0,0.0,1676192455.27,0.0,0.0,129492722.03,298000000.0,369906.84,114382.8,,,,0.0,0.0,298484289.64,443440404.44,389000000.0,,,,,0.0,0.0,832440404.44,0.0,0.0,-533956114.8,676894340.0,,1304416000.0,,2609602.02,0.0,0.0,1983919942.02,1304470000.0,137342201.62,,,6301089.36,0.0,0.0,0.0,1448113290.98,0.0,0.0,535806651.04,,0.0,0.0,131343258.27,170230848.9,,0.0,301574107.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5867718362,,,,,,,,,,,,,131.9370300115,,,53.0148365117,19.9623186847,,,,,,37.6241515323,87.7430313586,-55.0537615729,,,18.4981148894,,,155.2304463053,,,,,,,,,,-22.8127127338,,,,,,,,43.292739291,,,8.0870727289,,,-19.9793877676,,160.2825849212,,,21.6306036111,82.5991405255,-3.3928098399,,,76.0786902363,,,,68.35899948,,,-30.5021280753,,,,395.6355622033,-3.5795910658,,,128.2521662068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2014-06-30 00:00:00,中报,2014中报,058001001,2014-07-31 00:00:00,2015-07-28 00:00:00,CNY,1077694508.28,,,,,,,,,,0.0,,,27303383.74,0.0,0.0,1104997892.02,1048515331.29,,,,,,89883577.27,2016252.33,17838506.52,0.0,0.0,1158253667.41,0.0,0.0,-53255775.39,,,,,,,0.0,0.0,0.0,231827796.59,,,,,,0.0,0.0,231827796.59,0.0,0.0,-231827796.59,676894340.0,,944416000.0,,2609602.02,0.0,0.0,1623919942.02,908470000.0,54769168.08,,,4701089.36,0.0,0.0,0.0,967940257.44,0.0,0.0,655979684.58,,0.0,0.0,370896112.6,170230848.9,,0.0,541126961.5,-80458465.01,-4245.24,72016139.61,72016139.61,,2537458.33,,,,,,43732.25,,54436708.04,-1209750.11,,,,,-50303279.1,2199799.89,-52513874.05,,0.0,0.0,-53255775.39,,,,0.0,541126961.5,170230848.9,,,,,370896112.6,45.6395720721,,,,,,,,,,,,,61.5908146441,,,45.9956727958,31.4779867954,,,,,,43.0162227496,184.73894507,16.0888353966,,,32.159419886,,,55.4479700744,,,,,,,,,,-46.1095480655,,,,,,,,-46.9041200582,,,46.9041200582,,,-34.4201097146,,160.2825849212,,,12.6859349362,50.8109364365,-49.4011537853,,,147.2519402781,,,,35.8449216399,,,-9.9633142239,,,,115.1218140721,-3.5795910658,,,55.0672451198,-206.4582296202,31.7439441248,0.5968332643,0.5968332643,,12.0672072801,,,,,,,,91.8740270471,-43.7593293528,,,,,84.728664354,128.1541191988,-228.9631190727,,,,55.4479700744,,,,,55.0672451198,-3.5795910658,,,,,115.1218140721,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2014-03-31 00:00:00,一季报,2014一季报,058001001,2014-04-16 00:00:00,2015-04-27 00:00:00,CNY,450787708.0,,,,,,,,,,0.0,,,15481278.14,0.0,0.0,466268986.14,397299969.01,,,,,,46956966.71,1450037.57,11362827.56,0.0,0.0,457069800.85,0.0,0.0,9199185.29,,,,,,,0.0,0.0,0.0,172513209.34,,,,,,0.0,0.0,172513209.34,0.0,0.0,-172513209.34,676894340.0,,291100000.0,,2279.37,0.0,0.0,967996619.37,427910000.0,29499310.71,,,3221089.36,0.0,0.0,0.0,460630400.07,0.0,0.0,507366219.3,,0.0,0.0,344052195.25,170230848.9,,0.0,514283044.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8480618585,,,,,,,,,,,,,494.7454094161,,,56.7141229884,58.9427931546,,,,,,60.5939789403,646.6668214887,-4.6616300629,,,56.8981171488,,,48.0856781395,,,,,,,,,,-35.5287306512,,,,,,,,-37.0433775464,,,37.0433775464,,,-39.3541666667,,160.0565893507,,,101.6655941232,87.6798245614,75.1679099061,,,5368382.266666667,,,,88.1347720612,,,115.7534155925,,,,1153.8597705987,-3.5795910658,,,257.3798193155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2013-12-31 00:00:00,年报,2013年报,058001001,2015-04-27 00:00:00,2015-04-27 00:00:00,CNY,2032479368.02,,,,,,,,,,0.0,,,62526358.89,0.0,0.0,2095005726.91,1770991799.34,,,,,,138739326.95,1959421.46,62453666.42,0.0,0.0,1974144214.17,0.0,0.0,120861512.74,,,576990.52,,,,0.0,0.0,576990.52,657039618.18,,,,,6437631.48,0.0,0.0,663477249.66,0.0,0.0,-662900259.14,,,1975100000.0,,1002603.39,0.0,0.0,1976102603.39,1260820000.0,171860693.34,,,7702954.58,0.0,0.0,0.0,1440383647.92,0.0,0.0,535718955.47,,0.0,0.0,-6319790.93,176550639.83,,0.0,170230848.9,303829476.61,-6853.8,153973217.49,153973217.49,,4554595.19,,,,,79195.14,,,75746856.16,-96215.94,,,,,-515298798.73,-24709867.47,122789908.09,,0.0,0.0,120861512.74,,,,0.0,170230848.9,176550639.83,,,,,-6319790.93,33.8381868001,,,,,,,,,,,,,112.6485204468,,,35.3351437604,74.7639245024,,,,,,44.881708509,310.0287274356,95.6925969368,,,72.9407459813,,,-70.2676445699,,,-98.0850157454,,,,,,-98.0850157454,12.4212825291,,,,,,,,13.5227789494,,,-19.5893356576,,,62.9590882014,,-97.479168708,,,57.8615533467,42.8043946087,86.6176179126,,,-75.4985203564,,,,43.1179504781,,,118.3367956679,,,,-106.4786480175,123.4743271841,,,-3.5795910658,-7.9884190256,95.9673250835,59.1473380654,59.1473380654,,115.2286855636,,,,,100.9349947775,,,47.1304966762,91.1434954288,,,,,-559.5904694861,-156.1841466442,506.7641641975,,,,-70.2676445699,,,,,-3.5795910658,123.4743271841,,,,,-106.4786480175,标准无保留意见,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2013-09-30 00:00:00,三季报,2013三季报,058001001,2014-10-25 00:00:00,2014-10-25 00:00:00,CNY,1159098545.92,,,,,,,,,,0.0,,,20973412.11,0.0,0.0,1180071958.03,1269013977.89,,,,,,93177847.16,1466555.6,50872522.93,0.0,0.0,1414530903.58,0.0,0.0,-234458945.55,,,,,,,0.0,0.0,0.0,574499273.32,,,,,6437631.48,0.0,0.0,580936904.8,0.0,0.0,-580936904.8,,,1630100000.0,,1002603.39,0.0,0.0,1631102603.39,714390000.0,142165610.44,,,3578564.42,0.0,0.0,0.0,860134174.86,0.0,0.0,770968428.53,,0.0,0.0,-44427421.82,176550639.83,,0.0,132123218.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,-222.5031173124,,,,,,,,,,,,,,,,,,,,100.0,-44.4126404992,,,,,,,,,,,,,,,,,,,-100.0,150.8892548874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2013-06-30 00:00:00,中报,2013中报,058001001,2014-01-09 00:00:00,2014-07-31 00:00:00,CNY,739973685.0,,,,,,,,,,0.0,,,16896618.66,0.0,0.0,756870303.66,797483561.2,,,,,,62848518.54,708105.57,15366255.04,0.0,0.0,876406440.35,0.0,0.0,-119536136.69,,,,,,,0.0,0.0,0.0,430183433.74,,,,,6437631.48,0.0,0.0,436621065.22,0.0,0.0,-436621065.22,,,1440100000.0,,1002603.39,0.0,0.0,1441102603.39,602390000.0,108241930.75,,,1901335.68,0.0,0.0,0.0,712533266.43,0.0,0.0,728569336.96,,0.0,0.0,172412135.05,176550639.83,,0.0,348962774.88,75577496.73,-6219.58,71588873.4,71588873.4,,2264229.11,,,,,,,,28371066.62,-841510.68,,,,,-329396722.5,-7813421.1,40720071.31,,0.0,0.0,-119536136.69,,,,0.0,348962774.88,176550639.83,,,,,172412135.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2013-03-31 00:00:00,一季报,2013一季报,058001001,2014-04-16 00:00:00,2014-04-16 00:00:00,CNY,294925367.4,,,,,,,,,,,,,2603009.27,,0.0,297528376.67,249964129.31,,,,,,29239556.19,194201.42,11918420.22,,0.0,291316307.14,,0.0,6212069.53,,,,,,,,,,267581530.63,,,,,6437631.48,,0.0,274019162.11,,0.0,-274019162.11,,,480000000.0,,876.49,,0.0,480000876.49,228000000.0,16840590.68,,,60.0,,,0.0,244840650.68,,0.0,235160225.81,,,0.0,-32646866.77,176550639.83,,0.0,143903773.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2012-12-31 00:00:00,年报,2012年报,058001001,2014-01-09 00:00:00,2014-04-02 00:00:00,CNY,1518609461.63,,,,,,,,,,,,,29403618.12,0.0,0.0,1548013079.75,1013362342.59,,,,,,95760416.12,477874.19,31914169.16,0.0,0.0,1141514802.06,,0.0,406498277.69,,,30130301.0,,,,0.0,0.0,30130301.0,584444158.08,,,,,,0.0,0.0,584444158.08,,0.0,-554313857.08,,,1212022000.0,,39772728.67,,0.0,1251794728.67,882900000.0,92092426.89,,,31438732.24,,0.0,0.0,1006431159.13,,0.0,245363569.54,,,0.0,97547990.15,79002649.68,,0.0,176550639.83,330207864.48,-169956.67,96748848.81,96748848.81,,2116165.5,,,,,-8470115.76,,,51482770.65,-1086387.29,,,,,-78124051.6,43980141.99,-30187002.42,,0.0,0.0,406498277.69,,,,,176550639.83,79002649.68,,,,,97547990.15,35.3574411633,,,,,,,,,,,,,37.4333450195,,,35.3962873168,17.1919583879,,,,,,48.2716533499,64.9223628926,-10.4760666538,,,18.2640019197,,,128.2489475169,,,1288.1615741272,,,,,,1270.4821560958,44.2292096783,,,,,,,,44.2292096783,,,-37.5398733298,,,44.2539871459,,245.8468071582,,,46.9759987899,48.8794582265,4.6828726626,,,213.7006191966,,,,45.6432838749,,,52.7076750681,,,,251.4875199003,-44.9059855007,,,123.4743271841,-7.4103494431,64.0459578496,53.1282127854,53.1282127854,,168.0333075509,,,,,,,,21.3246144106,-219.4626048642,,,,,66.6834948398,279.2450665027,-14.5337986614,,,,128.2489475169,,,,,123.4743271841,-44.9059855007,,,,,251.4875199003,标准无保留意见,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2012-09-30 00:00:00,三季报,2012三季报,058001001,2014-01-09 00:00:00,2014-01-09 00:00:00,CNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191390187.2,191390187.2,,,,,,,,,,,,,,,,,,,,-402275661.46,-402275661.46,,,,,,,,,,,,,,,,,,,307294319.51,307294319.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2011-12-31 00:00:00,年报,2011年报,058001001,2012-04-06 00:00:00,2014-01-09 00:00:00,CNY,1121925361.9,,,,,,,,,,,,,21394820.97,0.0,0.0,1143320182.87,864702968.13,,,,,,64584439.41,289757.06,35648756.67,0.0,0.0,965225921.27,,0.0,178094261.6,,28000.0,2170518.3,,,,0.0,0.0,2198518.3,405218997.86,,,,,,0.0,0.0,405218997.86,,0.0,-403020479.56,,,840200000.0,,11500100.0,,0.0,851700100.0,593030100.0,87972773.91,,,10021890.4,,0.0,0.0,691024764.31,,0.0,160675335.69,-142534.57,,0.0,-64393416.84,143396066.52,,0.0,79002649.68,356635825.38,-472705.32,63181596.03,63181596.03,,789515.87,,,,,,,,42433904.2,909395.28,,,,,-234490536.22,-24536319.38,-26356414.24,,0.0,0.0,178094261.6,,,,,79002649.68,143396066.52,,,,,-64393416.84,142.5342259356,,,,,,,,,,,,,2.8797038488,,,136.5260173267,150.7270134933,,,,,,80.1280396752,-7.4372597241,184.7506393857,,,145.2517656856,,,98.2901657212,,0.0,171.3147875,,,,,,58.3946902017,82.276481976,,,,,,,,82.276481976,,,-82.4265254962,,,41.2100840336,,109.690539369,,,27.9743015425,41.5346300716,149.1335857947,,,-44.8743594393,,,,46.2512348642,,,-16.7626526409,69.6473401473,,,-204.7796376787,75.0012465703,,,-44.9059855007,316.5845034584,-26.4448224758,64.0552168366,64.0552168366,,58.9845999677,,,,,,,,171.2948603661,109.789660759,,,,,-368.2450489109,-138.1819577555,-245.1585077435,,,,98.2901657212,,,,,-44.9059855007,75.0012465703,,,,,-204.7796376787,标准无保留意见,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2010-12-31 00:00:00,年报,2010年报,058001001,2012-04-06 00:00:00,2014-01-09 00:00:00,CNY,462584345.6,,,,,,,,,,,,,20795958.94,0.0,0.0,483380304.54,344878262.65,,,,,,35854739.51,313038.55,12519289.42,0.0,0.0,393565330.13,,0.0,89814974.41,560000.0,28000.0,800000.0,,,,0.0,0.0,1388000.0,222310082.72,,,,,,0.0,0.0,222310082.72,,0.0,-220922082.72,65040000.0,,595000000.0,,5484319.91,,0.0,665524319.91,419000000.0,35311487.06,,,18180088.79,,0.0,0.0,472491575.85,,0.0,193032744.06,-469594.99,,0.0,61456040.76,81940025.76,,0.0,143396066.52,85609479.57,-373843.16,38512396.77,38512396.77,,496598.96,,,,,-85161.8,,,15641248.84,-9289344.16,,,,,-50078593.84,-10301502.1,18156988.97,1526706.36,0.0,0.0,89814974.41,,,,,143396066.52,81940025.76,,,,,61456040.76,10.3966099157,,,,,,,,,,,,,-57.3524001774,,,3.3343595168,1.642265384,,,,,,45.0272469184,91.8344418936,-70.0970128694,,,-3.0766327899,,,45.5094529434,55900.0,3.3973412112,,,,,,,4843.0199430199,116.7818945674,,,,,,,,94.0723343969,,,-92.9079257435,214.9636803874,,134.2519685039,,,,,142.317247373,194.7797945687,88.9834829398,,,222.9145433393,,,,183.8555111564,,,78.4118227504,,,,10.9364877956,208.7122390525,,,75.0012465703,-9.2684751617,-194.4165069289,51.3476469768,51.3476469768,,1239.8960134907,,,,,-111.2749062459,,,14.2517091053,-1434.7248441455,,,,,18.1688701112,-54.5915002563,361.1773174349,61.9688119833,,,45.5094529434,,,,,75.0012465703,208.7122390525,,,,,10.9364877956,标准无保留意见,,,,,
