SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,EPSJB,EPSKCJB,EPSXS,BPS,MGZBGJ,MGWFPLR,MGJYXJJE,TOTALOPERATEREVE,MLR,PARENTNETPROFIT,KCFJCXSYJLR,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,KCFJCXSYJLRTZ,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROEJQ,ROEKCJQ,ZZCJLL,XSJLL,XSMLL,YSZKYYSR,XSJXLYYSR,JYXJLYYSR,TAXRATE,LD,SD,XJLLB,ZCFZL,QYCS,CQBL,ZZCZZTS,CHZZTS,YSZKZZTS,TOAZZL,CHZZL,YSZKZZL,TOTALDEPOSITS,GROSSLOANS,LTDRR,NEWCAPITALADER,HXYJBCZL,NONPERLOAN,BLDKBBL,NZBJE,TOTAL_ROI,NET_ROI,EARNED_PREMIUM,COMPENSATE_EXPENSE,SURRENDER_RATE_LIFE,SOLVENCY_AR,JZB,JZC,JZBJZC,ZYGPGMJZC,ZYGDSYLZQJZB,YYFXZB,JJYWFXZB,ZQZYYWFXZB,ZQCXYWFXZB,RZRQYWFXZB,EPSJBTZ,BPSTZ,MGZBGJTZ,MGWFPLRTZ,MGJYXJJETZ,ROEJQTZ,ZZCJLLTZ,ZCFZLTZ,REPORT_YEAR,ROIC,ROICTZ,NBV_LIFE,NBV_RATE,NHJZ_CURRENT_AMT,DJD_TOI_YOY,DJD_DPNP_YOY,DJD_DEDUCTDPNP_YOY,DJD_TOI_QOQ,DJD_DPNP_QOQ,DJD_DEDUCTDPNP_QOQ,XSMLL_TB,PER_TOI,PER_OI,PER_EBIT,STAFF_NUM,AVG_TOI,AVG_NET_PROFIT,PREPAID_ACCOUNTS_RATIO,ACCOUNTS_PAYABLE_TR,FIXED_ASSET_TR,CURRENT_ASSET_TR,PREPAID_ACCOUNTS_TDAYS,PAYABLE_TDAYS,OPERATE_CYCLE,GUARD_SPEED_RATIO,CASH_RATIO,INTEREST_COVERAGE_RATIO,CA_TA,NCA_TA,LIQUIDATION_RATIO,INTEREST_DEBT_RATIO,FC_LIABILITIES,FCFF_FORWARD,FCFF_BACK,SS_OI,SS_TA,NCO_OP,NCO_NETPROFIT,NCO_FIXED,FIRST_ADEQUACY_RATIO,NET_INTEREST_SPREAD,NET_INTEREST_MARGIN,LOAN_ADVANCES,NON_PERFORMING_LOAN,OVERDUE_LOANS,LOAN_PROVISION_RATIO,REVENUE_RATIO,LIABILITY,CAPITAL_PROVISIONS_SUM,RISK_COVERAGE,CAPITAL_LEVERAGE_RATIO,LIQUIDITY_COVERAGE_RATIO,NET_FUNDING_RATIO,NET_CAPITAL_LIABILITIES,NET_ASSETS_LIABILITIES,PROPRIETARY_CAPITAL,IS_BZ
002714.SZ,002714,牧原股份,10182022,通用,2014-09-30 00:00:00,三季报,2014三季报,058001001,2014-10-25 00:00:00,2015-10-24 00:00:00,CNY,0.01,,0.01,7.730263708802,3.050981129711,3.239936017603,0.535093892686,1743732537.32,117875083.18,2699383.24,-7927521.01,48.412084428399,-98.16837099127,-105.982103040197,10.088874136424,7.68589454009,9.099133351629,0.16,,0.0757279894,0.1548048902,6.7599290979,0.003802063939,0.13459717636,0.074261802919,,1.105757537836,0.304232748589,0.090907698166,51.966373606,2.081874876149,1.081874876149,551.940183289089,179.612364646913,,0.489183444465,1.503237266158,,,,,,,,,,,,,,,,,,,,,,,,,,-98.571428571429,48.9321011781,543.485873371357,-2.276617764953,148.383696763323,,-98.61796827736,-21.295670264821,2014,2.473847961931,-68.399978186692,,,,56.214210711144,15.820997276635,16.021012498002,5.774578130966,436.151497121141,415.82381944988,-65.631824491841,7.205506352562,7.205506352562,0.337587279256,,,,39.912010925415,11.295863103126,1.307801265619,1.238774834626,6.76488089023,23.902555965403,,0.212973868239,0.212837172676,,40.4427154351,59.5572845649,184.409344963642,44.6400745419,21.283717267558,-555506781.68,-635429830.74,1.007631635331,0.451146264363,-6.986381500657,47.971225467785,0.094502602546,,,,,,,,,2023889098.4,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2014-06-30 00:00:00,中报,2014中报,058001001,2014-07-31 00:00:00,2015-07-28 00:00:00,CNY,-0.34,-0.38,-0.34,7.620636236694,3.050981129711,3.130308545496,-0.220065187562,1078232858.19,-4825123.13999987,-80458465.01,-89332160.24,43.973839047532,-206.45822962017,-243.259388056819,8.196576069317,-32.503352972734,-32.797842225099,-4.54,-5.04,-2.2890033067,-7.4620676229,-0.4475028843,0.002986111465,0.027062036524,-0.049391719966,,1.241161577091,0.434974306903,-0.040198169812,51.4104876311,2.058057286947,1.058057286947,586.793460797731,173.631524785432,,0.30675188465,1.036678104523,,,,,,,,,,,,,,,,,,,,,,,,,,-194.444444444444,57.068579534,543.485873371357,5.158853902765,60.970948990825,-161.768707483,-178.505836763721,-22.351333206826,2014,-0.93415556811,-122.313359552287,,,,40.019499565485,-153.27776726613,-174.673590373712,40.10620499338,55.602852964317,59.445218929377,-102.83099364006,4.455507678471,4.455507678471,-0.127641132645,,,,45.502639078056,8.496996148081,0.82325138895,0.747605895399,3.955814512016,21.183956878767,,0.419028833792,0.419017237142,-1.035365158839,43.3236159695,56.6763840305,186.152931665586,46.7291630383,41.901723714162,-299144299.62,-630701743.39,0.999500710903,0.283943291824,0.553561158249,,-0.0402525028,,,,,,,,,1951262867.74,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2014-03-31 00:00:00,一季报,2014一季报,058001001,2014-04-16 00:00:00,2015-04-27 00:00:00,CNY,-0.26,,-0.26,7.722860226488,3.050981129711,3.232532535289,0.038013162355,449064970.32,-17720020.39,-55720259.48,-63556827.85,49.905273147004,-291.183009567106,-328.296491724505,7.312607184557,-27.931866728959,-33.207577574806,-3.33,,-1.609024048,-12.4080618981,-3.9459814417,0.006342299641,0.119109132364,0.02048519902,,1.379093699249,0.502275951536,0.008001919481,49.3710067671,1.975152844537,0.975152844536,694.039080519591,195.644983092697,,0.129675694822,0.460016907039,,,,,,,,,,,,,,,,,,,,,,,,,,-285.714285714286,,,,,-218.9285714286,,,2014,-0.789383042006,-119.284653976007,,,,49.905273147004,-291.183009567106,-328.296491724505,-48.352260337273,-135.61460774149,-144.53659116533,-121.160737073743,1.855640373223,1.855640373223,-0.105433251322,,,,12.895747255257,3.189567955492,0.342694606508,0.317854245681,6.979044968744,28.216987772602,,0.462337179897,0.461795410426,,42.9491639764,57.0508360236,194.06839108993,43.3456266654,46.179541042583,-227343383.85,-756882730.68,1.00383627714,0.122117475024,-0.139714989456,,0.006946027209,,,,,,,,,1822494526.51,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2013-12-31 00:00:00,年报,2013年报,058001001,2015-04-27 00:00:00,2015-04-27 00:00:00,CNY,1.43,1.3,1.43,5.928449392217,0.474133350236,3.952797797264,0.570101475189,2044402771.09,405105104.23,303829476.61,275227624.34,37.131259787041,-7.988419025555,-11.481945988429,20.024987674181,7.861959595875,7.629773424845,27.04,24.5,11.3058200251,14.8615273324,19.8153274863,0.001848078399,0.127904135319,0.059118249324,,0.90974213106,0.160467334588,0.088659738629,61.1434675854,2.573569842337,1.573569842339,473.220856849855,167.727937060051,,0.760744153156,2.146332962237,,,,,,,,,,,,,,,,,,,,,,,,,,-8.333333333333,22.3548554754,0.0,33.07985200288,-70.267644569891,-28.7483530962,-37.877078474482,17.573559965576,2013,15.027986933438,-31.535581744631,,,,64.552648583805,16.488913367695,15.837016103244,104.094145824177,117.905916235249,103.391470134301,-29.405830853873,9.643409297594,9.643409297594,1.787909274953,3552.0,575563.843212275,85537.577874437,60.772901630443,15.77633935476,1.905661741677,2.090682865108,5.923692802907,22.818981761532,,0.137835971795,0.137789740149,1.587111842501,38.3413102648,61.6586897352,155.672553555331,53.7531235039,13.77897401488,-527564443.52,59671024.5400001,0.99416778179,0.628366768541,0.465183685009,0.397793901002,0.093228044391,,,,,,,,,1977711785.19,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2013-09-30 00:00:00,三季报,2013三季报,058001001,2014-10-25 00:00:00,2014-10-25 00:00:00,CNY,0.7,,0.7,5.190461725613,0.474133350236,3.3154153525,-1.105938422406,1174926249.46,231098044.17,147376091.29,132520636.25,22.076806700715,-24.769861341878,-29.409624436614,,,,,,5.4794682466,12.5434333736,19.669153215,0.009408591054,-0.093550920341,-0.199552053295,,0.929317465523,0.164761529505,-0.162962916636,66.0273377346,2.943543229517,1.943543229521,618.075853071951,229.728237302639,1.886625728907,0.436839586368,1.175301752933,143.112645959914,,,,,,,,,,,,,,,,,,,,,,,,,-23.913043478261,,,,,,,,2013,7.828627386861,,,,,49.556010797586,32.181064725595,45.09982031223,-5.19106149674,54.630003634014,103.270924947908,,5.542104950283,5.542104950283,0.939675711179,,,,23.02128696679,11.978236328382,1.145334469681,1.144820850444,11.728275677615,22.540881027722,,0.123421512484,0.114494305238,,41.2790644388,58.7209355612,144.958342596192,59.8952093158,11.449430523784,-921066458.16,-217489269.92,0.986528768468,0.357855823348,-1.847869258981,-1.590888613599,-0.194980865253,,,,,,,,,2138631989.92,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2013-06-30 00:00:00,中报,2013中报,058001001,2014-01-09 00:00:00,2014-07-31 00:00:00,CNY,0.36,0.29,0.36,4.851789109764,0.474133350236,2.976742736651,-0.563849701368,748908874.92,118382068.0,75577496.73,62356932.73,,,,,,,7.35,6.07,2.9157109854,10.0916812794,15.8072726822,0.009299195848,-0.076791553854,-0.159613726974,,0.949923068962,0.305289777314,-0.092227024484,66.2091053901,2.959377108965,1.959377108965,623.005036975075,191.501486945549,,0.288922222642,0.939940482296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,4.186530342601,,,,,,,,49.998100223891,59.315613660698,23.986461542069,,3.532589032642,3.532589032642,0.488107677783,3214.0,233014.584604854,23515.0892128189,23.796499839716,8.315426128868,0.753476209085,0.769388652804,7.564137634207,21.646515429331,,0.282124987122,0.282047004971,-4.24699260127,40.447470475,59.552529525,144.274053445232,61.2993906375,28.20470049709,-534770754.49,-131840448.7,0.988069055904,0.243096210629,-2.081621988254,-1.58163662283,-0.104978312152,,,,,,,,,2015374718.07,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2013-03-31 00:00:00,一季报,2013一季报,058001001,2014-04-16 00:00:00,2014-04-16 00:00:00,CNY,0.14,,0.14,,,,,299565826.4,55862004.59,29144985.01,27839599.01,,,,,,,2.8,,,9.7290753622,18.6476559297,,0.150088007802,0.020736909829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,4.093322301701,,,,,,,,-43.305714492549,-78.299813538783,-77.402255334578,,,,,,,,17.743799305414,,0.352761547402,0.418644647254,5.072194429777,,,,,,,,,,,218578783.87,-225647234.18,0.984509384613,,0.233086827424,0.213143685882,,,,,,,,,,,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2012-12-31 00:00:00,年报,2012年报,058001001,2014-01-09 00:00:00,2014-04-02 00:00:00,CNY,1.56,1.47,1.56,4.845291483679,0.474133350236,2.970245110566,1.917444706085,1490836425.09,418468158.9,330207864.48,310928236.52,31.435818944298,-7.410349443116,-10.937866264973,,,,37.95,35.74,18.199111934,22.1491680055,28.0693543475,0.001046692094,0.338901780596,0.272664573288,0.6737272222,1.085079282468,0.31760127774,0.61641536465,52.0044367146,2.083525916872,1.083525916871,438.13678991118,156.793060864967,,0.821661198716,2.296019976994,,,,,,,,,,,,,,,,,,,,,,,,,,-7.142857142857,40.9454376843,0.0,73.544520192513,128.248947516945,-38.6517943744,-39.258472597318,1.884077553639,2012,21.950068833397,-37.149429239721,,,,,,,85.493861929906,147.259890965465,154.772323755505,-27.159343749595,7.03224728816,7.03224728816,1.806643121226,2303.0,647345.386491533,143381.6172297,16.070709425919,18.716369818954,2.196224040666,2.212558403345,22.401002373884,19.23449918346,,0.269578023684,0.269241010083,7.895811988316,33.4342857296,66.5657142704,181.837207570769,47.7389951827,26.924101008315,-110295899.341675,-78761064.3713298,1.018629164188,0.709563757666,1.34899008164,1.23103754155,0.478682642735,,,,,,,,,1112999766.24,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2012-09-30 00:00:00,三季报,2012三季报,058001001,2014-01-09 00:00:00,2014-01-09 00:00:00,CNY,0.92,,0.92,,,,,962448380.83,,195900331.86,187731875.9,,,,,,,,,,20.3543728435,,,,0.198857612535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,,,,,1.892966315789,1.522735910101,,,,,,,,,,,,1435649197.21,,,,1.04438362101,0.976977350589,,,,,,,,,,,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2011-12-31 00:00:00,年报,2011年报,058001001,2012-04-06 00:00:00,2014-01-09 00:00:00,CNY,1.68,1.65,1.68,3.437707217264,0.474133350236,1.711517659717,0.840067271698,1134269514.25,437093987.89,356635825.38,349113841.63,155.168605993952,316.584503458394,392.262635970573,,,,61.86,60.55,29.9615645378,31.4418946202,38.5352848154,0.000110826394,0.226773611155,0.15701229678,,1.150114182264,0.371315815701,0.324069402589,51.0427516873,2.042598459809,1.042598459811,377.786749053332,160.460705795104,,0.952918547043,2.243539925966,,,,,,,,,,,,,,,,,,,,,,,,,,290.697674418605,79.0041073735,0.0,373.481566419096,100.016017070952,126.8426842684,154.005711652053,-6.095706610847,2011,34.924215592436,143.537717301889,,,,,,,,,,75.895743268111,5.350327897406,5.350327897406,1.876972019245,1972.0,575187.380451318,180849.810030426,8.955885788034,17.265786092808,2.749278045235,2.174613290149,40.197028917118,20.850484192548,,0.171359710105,0.165063859242,4.256873498783,42.4585452182,57.5414547818,192.001945241249,46.4654372946,16.506385924189,-215582852.55,-25006713.64,0.989117090608,0.753661306239,0.516163757875,0.499372886642,0.350280020164,,,,,,,,,759839429.0,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2010-12-31 00:00:00,年报,2010年报,058001001,2012-04-06 00:00:00,2014-01-09 00:00:00,CNY,0.43,0.35,0.43,1.920462757925,0.474133350236,0.361475035377,0.42,444517659.15,97385043.45,85609479.57,70920239.75,3.685955469586,-9.268475161673,-17.26944003904,,,,27.27,0.0,11.7956263042,19.2589603153,21.9080257995,0.006649992276,0.264795066129,0.202050408035,,1.00199659266,0.530407508143,0.218889743594,54.3561426694,2.190875308274,1.190875308272,587.779362850417,174.707967125812,3.557796583434,0.612474718837,2.060581471598,101.18622342723,,,,,,,,,,,,,,,,,,,,,,,,,-8.510638297872,37.9203733845,99.734877124641,234.93204912456,35.483870967742,-37.3103448276,-65.023854345234,8.213321948278,2010,14.340372398722,-63.648452868638,,,,,,,,,,-20.869416813221,2.096781411085,2.096781411085,0.475287439292,1412.0,314814.206196884,60629.9430382436,10.283385462612,21.075675962902,1.764496045408,1.328349392452,35.007926262113,17.081302665389,178.264193602439,0.407152762226,0.387939193826,5.919919825352,46.0924901249,53.9075098751,179.610709330929,50.5745808167,38.793919382553,-162108793.14,-51759632.35,1.040643349208,0.518598815273,1.312312387246,1.049124172476,0.283591067934,,,,,,,,,484850715.92,,,,,,,,,1
002714.SZ,002714,牧原股份,10182022,通用,2009-12-31 00:00:00,年报,2009年报,058001001,2012-04-06 00:00:00,2012-04-06 00:00:00,CNY,0.47,0.43,0.47,1.39244312555,0.23738135125,0.10792488695,0.31,428715400.4,118693780.26,94354723.7,85724356.01,,,,,,,43.5,0.0,33.7247746525,22.0087087172,27.6859147465,0.002122440666,0.185937962517,0.143975454421,,1.139489519454,0.506378301651,0.272467889455,50.2305461941,2.009264565972,1.009264565973,,166.545438661621,5.971217935282,,2.161572258556,60.289207980986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,39.449139116144,,,,,,,,,,,,2.143577002,2.143577002,0.53948544465,1153.0,371826.01942758,81834.1055507372,34.815638567666,38.768096989594,2.290872592546,1.660796935004,10.340180873038,9.285985848019,172.514519984069,0.427763305558,0.384349621835,,46.1326033604,53.8673966396,192.76582072556,47.9897389064,38.434962183543,-137898979.33,30830349.71,0.977385990821,0.748842712955,0.743102741168,0.654174928075,0.329829422533,,,,,,,,,281068701.35,,,,,,,,,1
